"","clone","replicate","lineage.id","tracking.id","n_frames","start_frame","total_path_length","final_displacement","volume","radius","sphericity","length.to.width.ratio","dry.mass","mean.speed"
"3033","cloneB","1","1686","1686",3,172,20.2842025756836,19.5833110809326,2962.4287109375,22.2738399505615,0.341916590929031,1.55431050159437,740.606506347656,0.00504502642434091
"3034","cloneB","1","1688","1688",4,173,16.2305335998535,14.0192403793335,1448.16184997559,20.1361174583435,0.232339203357696,1.30075104370244,362.040130615234,0.00257427672234674
"3035","cloneB","1","1689","1689",4,173,28.32541847229,25.9358882904053,2687.59771728516,34.0366868972778,0.126965837553143,1.78797056819697,671.898834228516,0.00306208041729405
"3036","cloneB","1","1690","1690",34,173,120.467018127441,15.5833921432495,321.367472929113,11.7402278675752,0.25542907022378,1.52701590496019,80.3417932846967,0.00177758980421596
"3037","cloneB","1","1699","1699",26,173,167.149078369141,144.116806030273,1658.81946739784,26.5603017073411,0.151777593275675,2.15520684190866,414.704485379733,0.00422873005503789
"3038","cloneB","1","1700","1700",2,173,5.89901542663574,5.89901542663574,1507.86456298828,14.9094877243042,0.47339078783989,1.71388836827577,376.965789794921,0.00422565545886755
"3039","cloneB","1","1702","1702",3,174,28.9318313598633,28.9024448394775,838.092102050781,16.8321475982666,0.235863794883092,2.68271702553991,209.522827148438,0.0105115368496627
"3040","cloneB","1","1703","1703",2,174,2.93291926383972,2.93291926383972,692.326751708984,15.4278988838196,0.241708174347878,1.63612131730592,173.081527709961,0.00215023406781256
"3041","cloneB","1","1704","1704",2,174,2.44173169136047,2.44173169136047,605.312683105469,14.6849641799927,0.249678738415242,2.85155799668133,151.328037261963,0.00059207848971709
"3042","cloneB","1","1705","1705",5,174,162.138107299805,121.475402832031,3567.1568359375,36.8901748657227,0.130023193359375,2.09253933855321,891.788342285156,0.0194538577925414
"3043","cloneB","1","1707","1707",5,174,43.1098594665527,32.4519462585449,780.005578613281,17.5541492462158,0.207795849442482,1.76775770315488,195.001211547852,0.00269354807096533
"3044","cloneB","1","1708","1708",25,174,148.394866943359,92.2103881835938,1742.38396972656,27.9485757446289,0.143023063242435,1.64780948296557,435.595593261719,0.0034862149671729
"3045","cloneB","1","1711","1711",85,174,313.403381347656,226.584579467773,1927.4184469784,29.2031683304731,0.138858323149821,3.06116365991309,481.854165110869,0.00256057803164281
"3046","cloneB","1","1712","1712",8,174,19.0040988922119,0.689702391624451,827.27938079834,10.2419865131378,0.504409335553646,2.03891555433269,206.819650650025,0.00105217897570193
"3047","cloneB","1","1716","1716",6,175,50.2013244628906,7.23605251312256,2345.84733072917,30.0245084762573,0.154130725810925,1.70806850698325,586.461283365885,0.00550848317798227
"3048","cloneB","1","1723","1723",4,176,15.2377614974976,14.762001991272,528.873115539551,14.5858216285705,0.240056898444891,3.47175113061524,132.218156814575,0.0027066949987784
"3049","cloneB","1","1724","1724",43,176,295.857482910156,146.031387329102,1406.52496763718,24.2537607592206,0.164469787201216,1.69015206097108,351.630914732467,0.00459699259122966
"3050","cloneB","1","1733","1733",2,177,8.10498142242432,8.10498142242432,1360.53540039062,23.6814813613891,0.162432566285134,1.44593886454167,340.133529663086,0.00587317487224936
"3051","cloneB","1","1734","1734",2,177,4.22475147247314,4.22475147247314,595.177612304688,14.0477838516235,0.26333025097847,2.02470583100031,148.79426574707,0.0030614142306149
"3052","cloneB","1","1736","1736",11,177,137.423736572266,113.596405029297,2600.02858664773,33.2552457289262,0.129042430357499,1.45970625118679,650.006552956321,0.0083252920769155
"3053","cloneB","1","1737","1737",3,177,36.4391670227051,35.6651382446289,980.789001464845,19.9621130625407,0.185442934433619,2.09695984511299,245.197036743164,0.0082906112074852
"3054","cloneB","1","1739","1739",4,177,6.54788684844971,4.30179309844971,1491.89102172851,32.3143844604492,0.0935544390231371,1.15752547383722,372.97240447998,0.000981046871553793
"3055","cloneB","1","1741","1741",14,177,156.056533813477,116.001281738281,1423.67984008789,23.4622227805001,0.174354971519538,1.7204893295877,355.919627598354,0.00811257082610749
"3056","cloneB","1","1744","1744",2,177,1.98314917087555,1.98314917087555,1647.30334472657,24.4040012359619,0.178878098726272,1.5268957911937,411.825439453125,0.00071387662319466
"3057","cloneB","1","1745","1745",85,177,347.727416992188,136.478408813477,2214.02334846048,33.4247225593118,0.115685042300645,1.7455923056838,553.505321906595,0.00291138678827944
"3058","cloneB","1","1746","1746",32,177,178.598052978516,90.6862716674805,1669.701587677,26.990273475647,0.155594768701121,2.07781607148759,417.42501449585,0.0037291064349589
"3059","cloneB","1","1752","1752",2,180,10.1980810165405,5.21441125869751,2156.09497070312,29.765082359314,0.143165461719036,1.56906818916302,539.023254394531,0.00306400857516564
"3060","cloneB","1","1757","1757",2,178,8.38768863677979,8.38768863677979,347.298233032226,11.0044341087341,0.301589280366897,1.74420845907594,86.8244781494141,0.00599977700039744
"3061","cloneB","1","1762","1762",4,178,21.1795673370361,18.8585109710693,1435.3537902832,21.2067971229553,0.224798493087292,1.58123391636925,358.838111877442,0.00507517640168468
"3062","cloneB","1","1763","1763",34,178,274.227569580078,38.9018211364746,1687.84289371266,25.923762994654,0.16497435442665,1.96391726523357,421.960332085105,0.00457149648873107
"3063","cloneB","1","1766","1766",2,183,12.5728645324707,11.0706787109375,415.72151184082,11.2538318634034,0.31429386138916,1.10860220952942,103.930286407471,0.0017074141651392
"3064","cloneB","1","1767","1767",4,179,26.8548545837402,14.823447227478,1359.57382202149,21.1116065979004,0.208683416247368,2.60729788719562,339.893157958984,0.0034022347535938
"3065","cloneB","1","1768","1768",4,179,41.8256721496582,4.43207693099976,3061.9027709961,34.8443679809571,0.131754724308848,1.39868336127828,765.475006103516,0.0101174902326117
"3066","cloneB","1","1769","1769",34,179,381.776977539063,145.972900390625,2030.08965346393,29.0118577620562,0.143373680027092,2.07190205435452,507.521942138672,0.00459747484736991
"3067","cloneB","1","1774","1774",3,179,13.8609647750854,7.14949750900269,1040.60048421224,16.5166858037313,0.279410670200983,1.46092249624212,260.149892171224,0.002169658546336
"3068","cloneB","1","1781","1781",2,180,12.748215675354,12.748215675354,944.7919921875,16.348669052124,0.271190583705902,1.79232226217231,236.197784423828,0.00913195963948965
"3069","cloneB","1","1782","1782",5,180,113.25968170166,35.2544441223145,2444.67944335938,31.5269458770752,0.138671678304673,1.46520625962538,611.169323730469,0.0180329961585812
"3070","cloneB","1","1783","1783",5,180,58.5473670959473,38.3233680725098,875.302954101563,15.405753326416,0.289022189378738,1.89064602646105,218.825527954102,0.00664370821323247
"3071","cloneB","1","1784","1784",2,180,6.84249353408813,6.84249353408813,1230.16442871094,21.9224376678467,0.178967885673046,1.88060859022285,307.540832519531,0.00490149948745966
"3072","cloneB","1","1789","1789",3,180,8.64619064331055,8.17622852325439,388.879811604817,11.7116238276164,0.28430312871933,1.61356127539632,97.2198638916015,0.0031374276150018
"3073","cloneB","1","1793","1793",4,181,24.206521987915,21.8018455505371,317.885025024414,11.4202642440796,0.263372302055359,1.77987276759383,79.4711799621582,0.00455049859980742
"3074","cloneB","1","1800","1800",8,181,60.7256050109863,58.9557800292969,305.868034362793,11.4852981567383,0.260770631954074,1.39650744802606,76.4669408798218,0.0027046503798504
"3075","cloneB","1","1806","1806",2,182,2.94912004470825,2.94912004470825,711.286193847656,20.8069458007812,0.138640217483044,3.55396567087465,177.821388244629,0.00071251997724175
"3076","cloneB","1","1808","1808",33,182,203.246246337891,2.48002195358276,1806.07405598958,24.5944045095733,0.187297718091445,1.52374396916785,451.518095999053,0.00330067364302522
"3077","cloneB","1","1809","1809",11,182,132.765655517578,90.3031311035156,1694.20066139915,29.5588278336958,0.124405918473547,1.73908871124758,423.549774169922,0.00775323380948975
"3078","cloneB","1","1810","1810",11,182,52.1687202453613,39.9555931091309,3036.8602849787,37.2820920077237,0.115038933401758,1.46670158640736,759.21435546875,0.00291345466976054
"3079","cloneB","1","1813","1813",13,182,129.725219726563,5.79866409301758,2457.3083965595,22.6279423053448,0.253877888505275,2.49446400850883,614.326516958384,0.00464908581731531
"3080","cloneB","1","1817","1817",2,183,6.02701473236084,6.02701473236084,138.920867919922,7.36024236679077,0.361202865839005,1.62400168222589,34.7301864624024,0.00431116949766874
"3081","cloneB","1","1820","1820",2,183,2.16605758666992,2.16605758666992,3276.43457031251,38.9301586151123,0.110620066523551,3.98514899518471,819.107849121094,0.00154939747881144
"3082","cloneB","1","1821","1821",32,183,162.840866088867,129.962280273438,1773.81059265137,27.5940724015236,0.146728008985519,2.4379623478562,443.452238082886,0.00308013491420781
"3083","cloneB","1","1829","1829",2,183,6.30352735519409,6.30352735519409,186.949249267579,7.80113816261292,0.384302228689194,1.4746344366608,46.7372722625733,0.00450896099209785
"3084","cloneB","1","1832","1832",4,183,18.8672428131104,18.6973705291748,341.29027557373,13.0349423885345,0.217052105814218,1.80039722612793,85.3224887847901,0.00456219865009189
"3085","cloneB","1","1836","1836",4,184,10.4010143280029,9.79652786254883,215.00899887085,9.46237277984619,0.292802475392818,1.52218015118164,53.752197265625,0.00133000845865657
"3086","cloneB","1","1837","1837",2,184,21.7288379669189,21.7288379669189,741.527160644531,17.6473417282104,0.192411951720715,1.40557692155295,185.381622314454,0.00792444869875908
"3087","cloneB","1","1839","1839",2,184,6.54892015457153,6.54892015457153,1290.97943115235,21.4497203826904,0.199077524244786,1.86764329333673,322.744552612305,0.00119027984328568
"3088","cloneB","1","1840","1840",2,184,5.75298357009888,5.75298357009888,1122.43713378907,20.5344095230103,0.193361036479473,1.97359171237323,280.609008789062,0.00209809746593237
"3089","cloneB","1","1844","1844",4,185,18.8637619018555,12.3336992263794,406.271331787109,11.1488788127899,0.321508541703224,1.38284118474405,101.567737579346,0.00372528416725497
"3090","cloneB","1","1847","1847",36,185,223.400848388672,148.098983764648,2289.62367418078,29.8925646675958,0.149530696372191,3.67484224714081,572.405380249023,0.0040308847092092
"3091","cloneB","1","1849","1849",2,185,4.49340581893921,4.49340581893921,1580.99230957031,23.19455909729,0.188010685145855,1.10644417584992,395.247711181641,0.0016174967167899
"3092","cloneB","1","1855","1855",13,185,126.285850524902,24.4889831542969,1659.42077636719,24.6265537555401,0.177862385144601,2.63016451226406,414.854823185847,0.00505613161173339
"3093","cloneB","1","1863","1863",2,186,9.33434867858887,9.33434867858887,2514.79284667969,33.7634143829345,0.122952558100224,1.61589073575625,628.697631835938,0.0066817095503211
"3094","cloneB","1","1872","1872",5,187,28.9399738311768,11.3433885574341,528.150946044922,14.6217464447021,0.233765262365341,1.95266341802524,132.037612915039,0.0020713550329674
"3095","cloneB","1","1873","1873",2,187,29.6903305053711,29.6903305053711,936.949035644531,17.9534091949462,0.22245080024004,1.34542448319391,234.237045288086,0.0217830743640661
"3096","cloneB","1","1879","1879",10,187,198.09895324707,85.8429794311523,2269.4322265625,32.0251716613769,0.127198950201273,1.62999477113824,567.357522583008,0.0105952946986589
"3097","cloneB","1","1880","1880",7,187,54.4770278930664,43.3259658813477,1892.9701625279,23.3152187892369,0.213557149682726,1.66857384614913,473.242109026228,0.00523137169269224
"3098","cloneB","1","1881","1881",3,187,34.5047454833984,33.4366836547852,2767.04085286459,28.396567662557,0.185826907555262,2.26970828415035,691.759582519531,0.00643963989568873
"3099","cloneB","1","1884","1884",6,187,18.6702461242676,10.8993043899536,859.358744303385,18.2207667032878,0.201942463715871,1.24400422243823,214.839492797852,0.00149422851973213
"3100","cloneB","1","1886","1886",7,187,31.1756591796875,25.9349613189697,514.003322056362,14.7852708271572,0.215743641768183,1.27981968714254,128.500713893346,0.00181226632169758
"3101","cloneB","1","1887","1887",2,187,2.11425924301147,2.11425924301147,274.296279907226,10.6807413101196,0.273377493023872,1.8060305404846,68.5740051269531,0.00155118061229587
"3102","cloneB","1","1893","1893",3,188,11.7212104797363,5.65311861038208,1568.5839436849,26.076561609904,0.149016340573629,1.40998371124691,392.145619710287,0.00426241697277874
"3103","cloneB","1","1895","1895",2,188,3.22296929359436,3.22296929359436,1120.59713745117,16.7408137321472,0.286045104265213,1.48900497527688,280.149032592773,0.00230706459842622
"3104","cloneB","1","1899","1899",38,188,196.735290527344,7.12064695358276,3401.16967773438,33.904655205576,0.152609751216675,1.9166652099978,850.291638826069,0.00359187998008172
"3105","cloneB","1","1905","1905",2,188,7.53850030899048,7.53850030899048,715.243957519531,18.7718334197998,0.170694872736931,2.3700559670659,178.810813903809,0.00539620639756322
"3106","cloneB","1","1907","1907",2,188,12.5200529098511,12.5200529098511,932.133422851562,17.2279100418091,0.240849085152149,1.2419583261016,233.033142089844,0.00896209944039583
"3107","cloneB","1","1911","1911",32,189,115.666015625,9.75459766387939,174.925961971283,8.33335864543915,0.327949951402843,2.38403241363719,43.7314499616623,0.00154698559884808
"3108","cloneB","1","1912","1912",3,189,9.81167793273926,7.77979326248169,746.83994547526,17.296098391215,0.210773572325707,1.1657444618549,186.709808349609,0.00356411671964452
"3109","cloneB","1","1914","1914",3,189,15.0162963867188,11.589747428894,365.044067382813,12.7576287587484,0.231180702646573,2.06771620849852,91.2609303792318,0.0055005379836075
"3110","cloneB","1","1917","1917",3,189,14.9425468444824,12.8203659057617,773.89414469401,17.0291620890299,0.212064807613691,1.58766230420311,193.473358154297,0.00294721656246111
"3111","cloneB","1","1920","1920",9,189,72.0068740844727,55.4690399169922,1751.41943359375,23.9445514678955,0.193195334739155,1.82923779204054,437.854461669922,0.00559023600362707
"3112","cloneB","1","1926","1926",47,190,153.901550292969,4.38333034515381,420.569979403881,11.8949670182898,0.29576605907146,1.90803443593248,105.142397454444,0.00192564215483245
"3113","cloneB","1","1927","1927",5,190,43.1486587524414,32.4970893859863,3360.93676757813,36.4176948547363,0.128724256157875,1.57458193268593,840.233447265625,0.00777936750091611
"3114","cloneB","1","1929","1929",4,190,26.8790340423584,20.0340347290039,1306.53564453125,19.4973454475403,0.231139715760946,1.92347660098045,326.633613586426,0.00378933203561852
"3115","cloneB","1","1933","1933",3,192,31.0637722015381,19.1398639678955,3716.55859375,37.2408663431803,0.130490437150002,1.82368172997131,929.13877360026,0.00676282301234701
"3116","cloneB","1","1938","1938",26,191,141.193069458008,63.1797409057617,1425.34244948167,24.8494002635662,0.159190690861299,1.79420050815904,356.335286067082,0.00389491895912215
"3117","cloneB","1","1948","1948",2,192,3.03068828582764,3.03068828582764,556.750762939453,14.0516405105591,0.256289958953858,1.07564137005731,139.187561035157,0.00222517503425479
"3118","cloneB","1","1951","1951",2,192,9.23411560058594,9.23411560058594,918.226379394531,18.0406074523925,0.216234810650348,2.19391501953061,229.556373596192,0.00677982065826654
"3119","cloneB","1","1954","1954",13,192,86.4581069946289,79.8017959594727,1627.54162597656,28.4650837824895,0.130178126578148,1.52434941314647,406.885026198167,0.00386248915068184
"3120","cloneB","1","1964","1964",2,193,5.36602258682251,5.36602258682251,151.866928100586,7.69395899772644,0.348773121833801,1.46464964838349,37.9666976928711,0.00193230912555009
"3121","cloneB","1","1966","1966",11,193,66.3203506469727,52.3830833435059,1870.79792924361,25.2565921436657,0.188705572350459,2.40714588524633,467.699046741832,0.00354865565313958
"3122","cloneB","1","1972","1972",2,194,59.5011253356934,7.55315113067627,853.704071044922,16.3608832359314,0.245359160006046,2.00179530470626,213.425834655762,0.00488068908452988
"3123","cloneB","1","1973","1973",7,194,32.2386322021484,31.3388671875,698.507324218751,15.6938922064645,0.237768905503409,1.41364206073834,174.626658848354,0.00236752119963057
"3124","cloneB","1","1975","1975",6,194,24.9969062805176,12.867618560791,1275.84291585286,22.8984422683716,0.169819556176662,1.53262124447447,318.960423787435,0.00248367850435898
"3125","cloneB","1","1977","1977",8,194,32.1320991516113,31.3516292572021,1686.11563110352,26.2457392215729,0.155780607834458,1.66608937659877,421.528522491455,0.00332385393059147
"3126","cloneB","1","1978","1978",2,194,5.79259061813354,5.79259061813354,304.938903808594,13.3166346549988,0.194413147866726,1.87256026161729,76.2346534729004,0.00414942018687725
"3127","cloneB","1","1979","1979",3,194,14.8739337921143,13.2820158004761,1621.99405924479,24.287758509318,0.176726415753365,3.83799249899432,405.498138427734,0.00533433011150918
"3128","cloneB","1","1983","1983",26,194,111.032608032227,37.4020957946777,2118.1597243089,31.1002813485953,0.130233778403356,1.70892821162545,529.539441622221,0.00321501614525914
"3129","cloneB","1","1984","1984",13,194,96.0082778930664,51.245662689209,661.686232346755,15.7736839147715,0.225582260351915,2.61023698699171,165.421405498798,0.0030855797061425
"3130","cloneB","1","1986","1986",2,195,2.91304898262024,2.91304898262024,963.861633300781,20.6960220336914,0.171272650361061,6.54172494568756,240.965202331543,0.00213723327033222
"3131","cloneB","1","1987","1987",4,195,21.4653644561768,3.63047242164612,411.926399230957,12.919011592865,0.243627235293389,2.70877050080692,102.981498718262,0.00306790058190624
"3132","cloneB","1","1991","1991",13,195,92.8271942138672,55.5414619445801,1640.33887657753,21.0891111814059,0.232589166897994,1.60336610417653,410.084341195914,0.00374232435327334
"3133","cloneB","1","1992","1992",26,195,25.7304534912109,1.88511896133423,106.641847757193,6.05821627836961,0.457841032972703,1.21841070010959,26.6604369970468,0.000746293036499989
"3134","cloneB","1","1993","1993",5,195,44.1324234008789,42.6589317321777,529.738049316406,15.4166097640991,0.207327887415886,1.55175196867069,132.434385681152,0.00319940882036463
"3135","cloneB","1","1996","1996",3,195,18.8831539154053,10.1387386322021,980.101867675783,18.8949006398519,0.209562554955483,1.51702626615001,245.025253295898,0.00172884733183309
"3136","cloneB","1","2001","2001",2,195,2.54423880577087,2.54423880577087,486.545852661133,12.4051117897033,0.291352853178978,1.32631750428,121.63635635376,0.00061693473253399
"3137","cloneB","1","2002","2002",2,195,7.55592107772827,7.55592107772827,576.8359375,16.6816511154175,0.187199182808399,2.34381719478854,144.208862304688,0.00183218263555318
"3138","cloneB","1","2003","2003",2,195,5.72396802902222,5.72396802902222,1116.16131591797,24.1065530776978,0.140266694128514,1.91271045527509,279.040069580078,0.00138796505052596
"3139","cloneB","1","2009","2009",6,196,20.2232913970947,2.46319770812988,2169.92830403646,26.9675922393799,0.172557957470417,1.18948489211598,542.481567382812,0.00291078784503043
"3140","cloneB","1","2010","2010",6,196,22.4615459442139,12.5105829238892,1578.87381998698,26.2402388254801,0.147225998342037,2.50070464986366,394.718088785807,0.00290658071171493
"3141","cloneB","1","2011","2011",3,207,93.6993713378906,2.3097927570343,2646.41861979167,41.8743540445964,0.0822076176603635,1.04497187562495,661.60400390625,0.00146918792355185
"3142","cloneB","1","2013","2013",2,196,4.83170127868652,4.83170127868652,1247.24743652343,21.8334922790527,0.185277909040451,1.74860105244898,311.811584472656,0.00345615250989795
"3143","cloneB","1","2015","2015",3,196,6.0617151260376,2.92479968070984,134.456026713053,7.11985651652018,0.377301504214605,1.13064172557849,33.6139767964681,0.00138345576124265
"3144","cloneB","1","2019","2019",3,197,16.4051494598389,8.12528514862061,268.888880411784,10.4955784479777,0.278017322222392,1.31147766355965,67.2221603393555,0.00596489082090557
"3145","cloneB","1","2023","2023",2,197,29.8922863006592,29.8922863006592,937.542449951171,18.065707206726,0.216026164591313,1.18121417071544,234.385391235352,0.0108976615592837
"3146","cloneB","1","2027","2027",2,198,12.9563999176025,12.9563999176025,1026.49014282227,17.9016723632812,0.233279637992382,1.24356414130594,256.622283935547,0.00156478257849813
"3147","cloneB","1","2031","2031",3,198,5.00103712081909,4.98495006561279,824.200826009115,21.6586767832438,0.142953564723333,1.36370785861983,206.050018310547,0.00139281025622039
"3148","cloneB","1","2032","2032",11,198,48.3284645080566,26.9907398223877,2043.70386851918,27.2524037794634,0.164812549948692,1.39530151258784,510.925509366122,0.0028609715460334
"3149","cloneB","1","2033","2033",5,198,48.9361763000488,46.1024360656738,484.3693359375,16.1933746337891,0.179308995604515,1.67114779809519,121.092224121094,0.00505102465103846
"3150","cloneB","1","2038","2038",6,198,80.7879028320313,46.7068214416504,3017.89046223959,32.8629570007324,0.149328446636597,1.82602880950732,754.471923828125,0.00686720963567495
"3151","cloneB","1","2039","2039",11,198,103.371643066406,48.9311790466309,1994.00033291904,28.8543872833252,0.145647456700152,2.59010995721723,498.499625466087,0.00542942885658704
"3152","cloneB","1","2041","2041",2,198,2.90137243270874,2.90137243270874,325.295272827148,12.0466380119324,0.242087043821812,1.40396752210648,81.3237495422364,0.00210244371555746
"3153","cloneB","1","2042","2042",2,202,11.5318002700806,1.29377591609955,352.536163330078,13.0466084480286,0.215681709349156,2.26201034714225,88.1339530944825,0.0012003761366941
"3154","cloneB","1","2045","2045",41,199,251.760269165039,76.9418106079102,1942.27786775915,27.0796601365252,0.164726692547158,1.59921652100371,485.569019596751,0.00378534732953994
"3155","cloneB","1","2048","2048",52,199,217.349792480469,145.327255249023,1734.84679941031,24.8494320282569,0.179081070021941,1.66203959650267,433.711297842173,0.00261306077699569
"3156","cloneB","1","2049","2049",59,199,313.749114990234,121.474182128906,2081.68459927834,30.8618134320792,0.133591003210868,1.87111146261929,520.420667228052,0.00343911903291882
"3157","cloneB","1","2056","2056",2,200,13.7324237823486,13.7324237823486,616.566955566406,17.7231359481811,0.171622052788734,2.20599813114593,154.141601562501,0.00497551588341594
"3158","cloneB","1","2057","2057",33,200,180.939956665039,82.4627304077148,1987.29743356416,27.4162814400413,0.160346625429211,1.56978383976976,496.823900627367,0.00362440332901315
"3159","cloneB","1","2058","2058",14,200,82.60302734375,71.7368469238281,548.625250680106,15.7767793791635,0.199377338801111,3.61105848808849,137.156184060233,0.00292007115114337
"3160","cloneB","1","2060","2060",7,200,42.9432716369629,42.0033760070801,276.411150251116,11.1378951753889,0.258682216916765,1.39515829423441,69.1027221679688,0.00448561554852252
"3161","cloneB","1","2061","2061",3,200,5.66819524765015,3.33751916885376,190.867970784505,10.106367111206,0.244327416022619,1.43197598869458,47.7169469197591,0.0010903300717473
"3162","cloneB","1","2065","2065",51,201,268.428741455078,85.2099380493164,2275.98623717065,29.1083855348475,0.158230685428077,1.48567342457397,568.996029722924,0.00334217780269682
"3163","cloneB","1","2068","2068",12,201,130.155517578125,109.376937866211,2192.79418945313,28.3574525515238,0.157607679565748,1.7274879066104,548.198033650716,0.00680908878249201
"3164","cloneB","1","2070","2070",2,201,4.58142900466919,4.58142900466919,790.570465087891,23.7507028579711,0.111712701618672,1.03123674123686,197.642448425293,0.00110662542283535
"3165","cloneB","1","2073","2073",7,201,75.7135620117188,8.28090381622314,3258.50146484375,35.3948217119489,0.133476588342871,2.26169422162702,814.624633789063,0.00914278186003989
"3166","cloneB","1","2075","2075",15,202,68.5711364746094,30.5310840606689,1885.31560872396,24.2492125193278,0.194823816418648,1.4012720718297,471.328458658854,0.00322538494531597
"3167","cloneB","1","2076","2076",2,202,2.99141955375671,2.99141955375671,914.731781005859,14.9282207489014,0.311288222670555,1.28976402670681,228.682731628418,0.00219473172910511
"3168","cloneB","1","2077","2077",2,202,8.76132774353027,8.76132774353027,661.135131835938,16.6882371902466,0.20287773013115,1.65981765857645,165.283630371094,0.0021162626799196
"3169","cloneB","1","2078","2078",2,202,21.5438289642334,21.5438289642334,771.719665527344,15.5419631004333,0.259957477450371,2.26562061026593,192.929725646972,0.015806183218956
"3170","cloneB","1","2079","2079",38,202,322.136169433594,193.503494262695,2517.93913188734,31.4188179718821,0.145351630880645,1.82489118676519,629.484188682155,0.00590010953916086
"3171","cloneB","1","2080","2080",5,202,28.7453174591064,6.05870485305786,1933.86860351563,30.0016193389893,0.129871533811093,1.97581051938893,483.466705322266,0.00524454517289996
"3172","cloneB","1","2082","2082",3,202,22.4919338226318,13.9497299194336,551.406656901042,16.7011947631836,0.18317008515199,1.64074929223947,137.851537068685,0.00171246734680608
"3173","cloneB","1","2083","2083",2,202,7.8583402633667,7.8583402633667,844.03369140625,19.8967533111572,0.168896488845348,2.9110878800293,211.008232116699,0.0018981498433277
"3174","cloneB","1","2084","2084",52,202,341.382690429688,30.1174259185791,2459.18217350887,31.2302799958449,0.144126212081084,2.10549600650396,614.794974107009,0.00447690294622946
"3175","cloneB","1","2089","2089",4,203,17.7251682281494,13.5149641036987,1560.1667175293,27.2935328483582,0.135864336043596,1.5382078728977,390.041328430176,0.0026562847973158
"3176","cloneB","1","2090","2090",4,203,26.4745960235596,25.9977245330811,1387.3363647461,20.1382536888122,0.22841852158308,1.41049484192815,346.833755493164,0.00445292618436118
"3177","cloneB","1","2092","2092",2,203,14.713641166687,14.713641166687,257.482086181641,10.1206164360046,0.290914356708527,1.68640167919894,64.3704605102539,0.0106620592996478
"3178","cloneB","1","2100","2100",2,204,2.96014785766602,2.96014785766602,700.834014892578,16.4727778434753,0.212655663490295,1.5356620196668,175.208343505859,0.00211893185041845
"3179","cloneB","1","2101","2101",35,204,182.041473388672,148.695251464844,1724.45158691406,28.1112825666155,0.142559279075691,1.65424784469627,431.112497384208,0.00297074538470684
"3180","cloneB","1","2103","2103",5,204,23.0665435791016,16.3387432098389,874.091918945313,18.9121089935303,0.192586225271225,1.41748271661581,218.522790527344,0.00415798122412525
"3181","cloneB","1","2111","2111",2,205,12.7972679138184,12.7972679138184,173.94783782959,8.32539939880371,0.330233216285706,1.85427136418986,43.4869194030762,0.00232550757937133
"3182","cloneB","1","2112","2112",4,205,11.7927799224854,11.6883029937744,1676.9992980957,23.8879580497742,0.186687625944615,1.63679578171416,419.24942779541,0.00285155640449375
"3183","cloneB","1","2125","2125",2,206,0.847287118434906,0.847287118434906,551.822082519531,14.4321484565735,0.235784828662872,1.89660733740184,137.955402374267,0.00061397621175274
"3184","cloneB","1","2128","2128",2,206,6.76796913146973,6.76796913146973,135.693923950195,7.30687141418457,0.352488145232201,1.63019170690752,33.923448562622,0.00490432558581233
"3185","cloneB","1","2129","2129",2,206,4.67163848876953,4.67163848876953,736.120758056641,20.5927972793579,0.144435778260231,1.11823544391272,184.030021667481,0.00338524533435702
"3186","cloneB","1","2131","2131",4,207,15.346435546875,1.56453895568848,932.359146118164,18.3157138824463,0.211888004094362,1.19782641346105,233.089572906494,0.00319445397083958
"3187","cloneB","1","2135","2135",4,207,12.1352071762085,10.845908164978,1010.1356048584,21.4393396377563,0.165822871029377,1.4504186089333,252.533664703369,0.00244663719786331
"3188","cloneB","1","2136","2136",8,207,28.3036994934082,22.4360027313232,922.198265075684,18.2777254581451,0.215060256421566,1.12998249513653,230.549364089966,0.00197323427502332
"3189","cloneB","1","2142","2142",46,208,201.650726318359,28.1098670959473,2348.02256310505,30.8745340264362,0.147984004053085,1.46313922481767,587.005093781845,0.0028086588155323
"3190","cloneB","1","2144","2144",5,208,45.1159172058105,43.8310737609863,503.504968261719,14.7628883361816,0.219321525096893,1.50979863692116,125.876119995117,0.00351098598912358
"3191","cloneB","1","2150","2150",40,208,373.041534423828,180.948394775391,2046.30940856934,27.5416826725006,0.165121390484273,2.36797771010338,511.57688293457,0.00543199050037238
"3192","cloneB","1","2158","2158",2,209,12.4806184768677,12.4806184768677,1369.24096679688,17.9153604507446,0.288120962679386,2.44649072971458,342.309921264648,0.00452196318656206
"3193","cloneB","1","2159","2159",3,209,7.93252325057983,2.93966484069824,1155.11433919271,19.2187252044678,0.222550208369891,1.33690565108484,288.778310139974,0.00287047971505671
"3194","cloneB","1","2160","2160",28,209,144.202621459961,112.630447387695,2629.61089651925,28.1575430461339,0.189162837075336,1.1837962241958,657.402123587472,0.00282546505655369
"3195","cloneB","1","2164","2164",4,209,77.1218490600586,75.3201522827148,1466.82458496094,29.0746297836304,0.115665124729276,2.38637264762496,366.70581817627,0.0154512182343751
"3196","cloneB","1","2168","2168",47,209,352.018920898438,287.094207763672,2125.42765905502,30.1700566068609,0.137925164972214,2.03621520503728,531.356423885264,0.004638504722844
"3197","cloneB","1","2176","2176",2,210,7.54832410812378,7.54832410812378,368.22607421875,12.963282585144,0.226573526859284,1.24421292241938,92.0564346313477,0.00275184982456267
