"clone","replicate","lineage.id","tracking.id","n_frames","start_frame","total_path_length","final_displacement","calculated_displacement","lineage_rootcell","left_censored","displacement_equal","lineage_equal"
"cloneB","2","2484","2484",3,118,33.2184715270996,31.059103012085,31.059103745618,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2485","2485",5,118,18.6844120025635,17.9002304077148,17.900229730629,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2488","2488",1,119,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2489","2489",1,119,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2490","2490",2,119,3.96484160423279,3.96484160423279,3.96484165285553,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2491","2491",3,119,14.8996801376343,14.2005491256714,14.2005493322459,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2495","2495",1,119,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2496","2496",2,119,10.0360403060913,10.0360403060913,10.036040061339,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2497","2497",2,119,13.8512096405029,13.8512096405029,13.8512097374047,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2498","2498",9,119,42.0357627868652,9.21285247802734,9.21285275336684,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2499","2499",1,119,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2500","2500",26,119,438.656341552734,42.7958946228027,42.7958962636651,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2501","2501",55,119,294.472686767578,48.2292213439941,48.2292214883014,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2502","2502",1,119,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2505","2505",4,120,13.9193058013916,13.2242584228516,13.2242587225827,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2506","2506",1,120,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2507","2507",1,120,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2509","2509",1,120,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2510","2510",2,120,12.6604909896851,12.6604909896851,12.6604912681765,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2511","2511",17,120,71.2814331054688,30.4411544799805,30.4411537449231,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2512","2512",9,120,19.0738697052002,2.5011465549469,2.50114649768994,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2513","2513",1,120,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2515","2515",2,120,4.10827970504761,4.10827970504761,4.10827972452744,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2516","2516",6,120,67.8108215332031,41.6288185119629,41.6288188001123,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2518","2518",1,120,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2521","2521",1,120,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2522","2522",1,120,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2523","2523",1,120,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2524","2524",1,120,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2525","2525",1,120,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2526","2526",1,120,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2527","2527",2,120,6.06067371368408,6.06067371368408,6.06067352611158,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2528","2528",1,120,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2529","2529",3,120,41.5137825012207,41.5047416687012,41.5047424198077,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2531","2531",3,120,18.3909759521484,13.1494817733765,13.1494818084823,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2532","2532",3,120,9.75794506072998,8.96291446685791,8.96291488557747,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2537","2537",1,120,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2538","2538",8,134,110.957153320313,60.4511604309082,43.9617526508173,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2539","2539",4,121,40.4383583068848,38.2737503051758,38.2737497799668,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2540","2540",105,121,821.509399414063,108.127380371094,108.127382114184,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2541","2541",60,121,228.181030273438,7.46296405792236,7.4629641789217,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2542","2542",1,121,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2543","2543",3,121,3.95332741737366,3.93364143371582,3.93364138465352,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2545","2545",12,121,50.8157119750977,32.4319725036621,32.4319711927936,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2546","2546",1,121,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2547","2547",5,121,18.0354461669922,17.1876049041748,17.1876047174561,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2548","2548",3,121,2.00087833404541,1.74362909793854,1.7436291157054,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2549","2549",5,121,61.6269035339355,52.3996658325195,52.3996644938277,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2559","2559",4,122,21.2143859863281,18.6683025360107,18.6683016111232,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2560","2560",1,122,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2561","2561",1,122,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2562","2562",10,122,32.8274307250977,22.1181716918945,22.1181717727377,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2563","2563",18,122,19.5891609191895,1.15133380889893,1.15133385128698,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2564","2564",6,122,49.4964790344238,16.4544582366943,16.4544591517913,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2566","2566",2,122,4.43460607528687,4.43460607528687,4.434606077349,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2567","2567",1,122,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2571","2571",1,122,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2572","2572",3,122,12.768217086792,4.5200834274292,4.5200832781409,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2573","2573",1,122,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2574","2574",3,122,31.2933540344238,31.2843360900879,31.2843358468941,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2575","2575",8,122,144.513122558594,76.558479309082,76.5584790104293,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2578","2578",1,122,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2579","2579",13,123,76.8706817626953,5.76662921905518,5.7666290096818,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2580","2580",1,123,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2582","2582",2,123,2.06161999702454,2.06161999702454,2.06161998267861,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2583","2583",4,123,25.1963367462158,14.211446762085,14.2114466942478,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2584","2584",1,123,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2585","2585",1,123,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2586","2586",1,123,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2588","2588",33,123,238.933013916016,14.0841884613037,14.0841880556973,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2589","2589",1,123,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2590","2590",5,123,21.6024322509766,19.8042240142822,19.8042240788326,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2592","2592",1,134,56.1884498596191,36.326358795166,0,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2593","2593",3,134,89.1253890991211,62.5697555541992,36.3677206106926,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2595","2595",2,124,7.68206977844238,7.68206977844238,7.68206976457611,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2596","2596",1,124,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2597","2597",1,124,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2598","2598",2,124,11.5847606658936,11.5847606658936,11.5847608203643,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2599","2599",1,124,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2600","2600",1,124,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2601","2601",2,124,0.432734727859497,0.432734727859497,0.432734738260089,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2602","2602",2,124,0.9721320271492,0.9721320271492,0.972132016815094,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2603","2603",1,124,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2604","2604",1,124,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2607","2607",1,124,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2608","2608",1,124,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2609","2609",2,124,7.61993074417114,7.61993074417114,7.61993050842016,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2610","2610",1,124,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2611","2611",1,124,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2612","2612",2,124,4.88598394393921,4.88598394393921,4.88598389631074,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2614","2614",1,124,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2615","2615",6,124,59.1592216491699,30.1943111419678,30.1943115729899,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2619","2619",1,125,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2620","2620",11,125,119.31330871582,51.1744155883789,51.1744140100662,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2621","2621",2,125,9.75906085968018,9.75906085968018,9.75906104360889,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2622","2622",3,125,31.5207195281982,31.1924457550049,31.1924453411802,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2623","2623",1,125,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2624","2624",1,125,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2625","2625",1,125,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2626","2626",16,125,97.361442565918,77.4034423828125,77.4034449884264,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2627","2627",42,125,249.541809082031,23.4425354003906,23.4425346241741,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2628","2628",1,125,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2629","2629",1,125,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2630","2630",1,125,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2631","2631",1,125,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2632","2632",1,125,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2633","2633",1,125,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2634","2634",1,125,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2635","2635",1,125,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2636","2636",2,125,1.10538220405579,1.10538220405579,1.10538218802788,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2638","2638",1,125,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2640","2640",1,125,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2641","2641",2,126,0.876760244369507,0.876760244369507,0.876760246287353,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2642","2642",1,126,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2643","2643",1,126,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2644","2644",18,126,154.406677246094,60.0779609680176,60.0779615728941,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2645","2645",9,126,42.9067001342773,33.0337142944336,33.0337159412406,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2646","2646",1,126,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2647","2647",1,126,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2648","2648",1,126,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2649","2649",2,126,15.7661037445068,15.7661037445068,15.7661039827252,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2650","2650",1,126,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2651","2651",4,126,48.1060333251953,40.861457824707,40.8614578701886,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2652","2652",4,126,38.5095634460449,38.5081977844238,38.5081961257229,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2653","2653",1,126,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2654","2654",1,126,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2655","2655",2,126,10.7056579589844,10.7056579589844,10.7056581387648,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2656","2656",16,126,152.109985351563,69.1686553955078,69.1686554989603,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2657","2657",2,126,80.008171081543,54.6187934875488,54.6187943565053,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2658","2658",3,126,5.72958898544312,0.515664935112,0.515664926338892,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2659","2659",1,126,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2661","2661",1,126,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2662","2662",2,131,38.1200637817383,32.3180313110352,1.83909807690368,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2663","2663",10,127,203.451721191406,133.923980712891,133.923983606221,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2664","2664",16,127,109.271553039551,92.1884155273438,92.188413677593,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2667","2667",1,127,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2668","2668",1,127,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2670","2670",1,127,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2671","2671",1,127,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2672","2672",15,127,122.154800415039,21.098819732666,21.0988206813086,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2673","2673",1,127,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2674","2674",3,127,40.578296661377,22.420934677124,22.4209339084377,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2675","2675",5,128,120.343933105469,55.8600311279297,45.9613855224495,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2676","2676",1,127,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2677","2677",1,127,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2678","2678",3,127,36.7061653137207,12.5359039306641,12.5359037342855,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2679","2679",1,127,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2680","2680",30,127,288.786041259766,204.372756958008,204.372764018174,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2681","2681",1,127,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2682","2682",1,127,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2683","2683",1,127,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2684","2684",8,127,21.1102561950684,6.96020746231079,6.96020734026213,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2685","2685",9,127,86.0026473999023,25.7259197235107,25.7259197354845,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2686","2686",3,127,20.9857234954834,6.72016763687134,6.72016769827112,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2687","2687",4,128,6.34057569503784,4.79057931900024,4.79057911084849,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2688","2688",32,128,347.268463134766,123.375183105469,123.375181269702,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2689","2689",1,128,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2690","2690",2,128,2.42348432540894,2.42348432540894,2.42348432067215,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2691","2691",2,128,22.5661220550537,22.5661220550537,22.5661211487928,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2694","2694",1,128,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2695","2695",1,128,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2696","2696",16,128,156.573394775391,26.9553127288818,26.9553119580043,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2697","2697",1,128,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2699","2699",14,128,99.5280227661133,17.378791809082,17.3787914798819,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2700","2700",1,128,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2701","2701",1,128,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2702","2702",13,128,78.8944778442383,46.1571388244629,46.1571380354902,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2703","2703",32,128,290.683563232422,75.3944473266602,75.3944508872715,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2705","2705",2,128,6.69885873794556,6.69885873794556,6.69885887008167,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2706","2706",2,128,9.13076972961426,9.13076972961426,9.13076958454322,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2707","2707",1,128,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2708","2708",4,128,70.9225234985352,70.7362823486328,70.7362807475188,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2709","2709",1,128,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2710","2710",45,128,281.208435058594,46.6071510314941,46.6071508093444,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2711","2711",11,128,86.5720825195313,75.9841842651367,75.9841872387885,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2712","2712",3,128,1.8962436914444,1.04975199699402,1.04975205400895,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2713","2713",1,128,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2714","2714",1,128,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2715","2715",1,128,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2717","2717",1,129,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2718","2718",1,129,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2719","2719",1,129,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2720","2720",44,129,234.443572998047,72.2587585449219,72.2587586825921,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2721","2721",1,129,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2722","2722",1,129,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2724","2724",51,129,278.515319824219,118.11580657959,118.11580419246,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2725","2725",18,129,146.57275390625,127.64771270752,127.647713896776,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2726","2726",15,129,43.2746620178223,20.845983505249,20.8459829743069,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2727","2727",1,129,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2728","2728",1,129,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2729","2729",1,129,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2730","2730",1,129,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2732","2732",1,129,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2733","2733",17,129,38.2316932678223,23.2736301422119,23.2736299589606,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2734","2734",1,129,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2736","2736",10,129,50.4090309143066,42.1600875854492,42.1600885981627,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2737","2737",1,129,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2739","2739",2,130,5.76465940475464,5.76465940475464,5.76465945991629,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2740","2740",1,130,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2741","2741",1,130,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2742","2742",1,130,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2743","2743",2,130,3.26195430755615,3.26195430755615,3.26195442124946,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2744","2744",7,139,71.8995056152344,49.4718475341797,47.3609371705224,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2745","2745",1,130,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2746","2746",1,130,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2747","2747",4,130,49.578010559082,49.5234565734863,49.5234552448941,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2748","2748",5,130,31.4490585327148,24.1717205047607,24.1717205532996,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2750","2750",3,130,12.1256008148193,6.89097929000854,6.89097939935984,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2751","2751",10,130,232.163269042969,75.3776702880859,75.3776687926737,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2752","2752",6,130,96.2856597900391,30.8092861175537,30.8092854782529,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2753","2753",1,130,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2754","2754",1,130,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2755","2755",19,130,123.288673400879,30.6587772369385,30.6587773345412,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2756","2756",2,130,8.2627592086792,8.2627592086792,8.26275931090457,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2757","2757",1,130,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2758","2758",2,130,2.1242561340332,2.1242561340332,2.12425606692706,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2759","2759",12,130,39.0863037109375,7.90488862991333,7.90488871155826,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2760","2760",24,130,71.1606674194336,5.14148187637329,5.14148198112272,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2761","2761",49,130,140.721908569336,5.53018379211426,5.53018366137516,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2762","2762",1,130,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2763","2763",1,130,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2766","2766",22,131,135.971466064453,107.229034423828,107.229034564657,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2767","2767",4,131,18.7309246063232,17.8816680908203,17.8816687743973,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2768","2768",4,131,11.3129425048828,3.04073548316956,3.04073538037029,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2769","2769",6,131,7.24389600753784,1.13808226585388,1.13808228988213,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2770","2770",1,131,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2771","2771",1,131,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2772","2772",1,131,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2773","2773",1,131,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2774","2774",53,131,330.471038818359,229.443542480469,229.443546801702,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2775","2775",1,131,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2776","2776",1,131,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2777","2777",6,131,86.3327865600586,40.2940254211426,40.2940261813431,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2778","2778",1,131,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2779","2779",1,131,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2780","2780",4,131,41.2549934387207,13.377495765686,13.3774956705882,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2781","2781",13,131,153.885452270508,9.09628200531006,9.09628229641516,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2782","2782",6,131,27.9647064208984,17.8956470489502,17.8956464946823,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2783","2783",1,131,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2785","2785",76,131,663.366455078125,67.3818283081055,67.3818311611213,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2786","2786",2,131,3.40240073204041,3.40240073204041,3.40240072253061,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2787","2787",1,131,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2789","2789",1,132,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2790","2790",2,132,5.01182413101196,5.01182413101196,5.01182416976362,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2791","2791",1,132,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2792","2792",1,132,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2793","2793",1,132,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2794","2794",1,132,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2795","2795",1,132,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2796","2796",1,132,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2797","2797",1,132,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2798","2798",1,132,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2799","2799",1,132,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2800","2800",2,132,2.71309638023376,2.71309638023376,2.71309648546166,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2801","2801",1,132,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2802","2802",1,132,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2803","2803",21,132,264.324401855469,235.847869873047,235.847870911926,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2804","2804",5,132,22.7443771362305,1.90350604057312,1.90350601695813,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2805","2805",1,132,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2811","2811",1,132,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2812","2812",1,133,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2813","2813",8,133,38.3852043151855,27.7032699584961,27.7032702916079,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2814","2814",25,133,127.472808837891,70.9118804931641,70.9118826830461,FALSE,TRUE,FALSE,TRUE
"cloneB","2","2815","2815",1,133,0,0,0,FALSE,TRUE,TRUE,TRUE
"cloneB","2","2816","2816",1,133,0,0,0,FALSE,TRUE,TRUE,TRUE
