,clone,replicate,tracking.id,total_path_length,final_displacement,mean.speed,,,,,,,,
5290,cloneB,2,3986,135.5983582,118.3361359,0.005631325,,,,,,,,
5291,cloneB,2,3991,14.76037121,14.63644695,0.001393738,,,,,,,,
5292,cloneB,2,3992,23.53982544,20.15884209,0.003017173,,,,,,,,
5293,cloneB,2,3993,2.463203669,2.463203669,0.00059512,,,,,,,,
5294,cloneB,2,3994,135.4636078,99.34103394,0.003846519,,,,,,,,
5295,cloneB,2,3995,12.25196743,10.19503021,0.002785623,,,,,,,,
5296,cloneB,2,3996,6.151834488,6.039623737,0.001081463,,,,,,,,
5297,cloneB,2,3997,69.43078613,64.16623688,0.003520323,,,,,,,,
5298,cloneB,2,3999,71.37302399,6.10099268,0.008665938,,,,,,,,
5299,cloneB,2,4000,13.2272501,13.2272501,0.004823943,,,,,,,,
5300,cloneB,2,4002,35.17046738,0.176419646,0.000527303,,,,,,,,
5301,cloneB,2,4003,2.507057905,0.368408144,0.000402811,,,,,,,,
5302,cloneB,2,4004,44.73442459,27.18939209,0.003140133,,,,,,,,
5303,cloneB,2,4010,101.41996,68.12969208,0.006212417,,,,,,,,
5304,cloneB,2,4015,20.06076431,12.31913185,0.002465434,,,,,,,,
5305,cloneB,2,4016,1.89241302,1.89241302,0.00139148,,,,,,,,
5306,cloneB,2,4019,58.10769653,13.27551365,0.007895513,,,,,,,,
5307,cloneB,2,4020,13.22727871,1.596947193,0.002653333,,,,,,,,
5308,cloneB,2,4021,9.256551743,8.599470139,0.002091525,,,,,,,,
5309,cloneB,2,4023,5.83937788,5.66364336,0.001391325,,,,,,,,
5310,cloneB,2,4025,19.01910782,18.99605751,0.002924937,,,,,,,,
5311,cloneB,2,4028,36.91782379,36.91782379,0.008919504,,,,,,,,
5312,cloneB,2,4029,134.74823,21.53832245,0.010046174,,,,,,,,
5313,cloneB,2,4030,1.552738905,1.552738905,0.00114172,,,,,,,,
5314,cloneB,2,4036,79.4045105,38.7669754,0.005756768,,,,,,,,
5315,cloneB,2,4038,22.0415535,19.93710709,0.007662138,,,,,,,,
5316,cloneB,2,4040,29.70515823,20.33896255,0.006508857,,,,,,,,
5317,cloneB,2,4045,93.7420578,61.50807953,0.004524964,,,,,,,,
5318,cloneB,2,4046,14.46947956,13.98942757,0.003492029,,,,,,,,
5319,cloneB,2,4049,2.527763367,2.213669538,0.000907582,,,,,,,,
5320,cloneB,2,4052,37.13476181,12.85797596,0.002996469,,,,,,,,
5321,cloneB,2,4054,17.91120338,17.91120338,0.004325333,,,,,,,,
5322,cloneB,2,4056,73.38859558,33.50987625,0.003343077,,,,,,,,
5323,cloneB,2,4059,14.55393124,13.5883379,0.003101816,,,,,,,,
5324,cloneB,2,4062,99.50002289,33.84664536,0.003101603,,,,,,,,
5325,cloneB,2,4063,9.753709793,7.91727972,0.003513388,,,,,,,,
5326,cloneB,2,4064,14.59890175,5.489011288,0.001235036,,,,,,,,
5327,cloneB,2,4072,268.3670654,130.6042023,0.004328331,,,,,,,,
5328,cloneB,2,4073,5.968426228,5.968426228,0.004272317,,,,,,,,
5329,cloneB,2,4074,260.3360291,83.12314606,0.018827424,,,,,,,,
5330,cloneB,2,4075,8.85025692,8.85025692,0.001282832,,,,,,,,
5331,cloneB,2,4076,8.112926483,8.112926483,0.001175957,,,,,,,,
5332,cloneB,2,4077,58.14541245,44.82942963,0.003856886,,,,,,,,
5333,cloneB,2,4078,14.98094463,11.36562634,0.001552941,,,,,,,,
5334,cloneB,2,4084,12.9172821,12.9172821,0.004681871,,,,,,,,
5335,cloneB,2,4085,2.516159058,2.516159058,0.001801116,,,,,,,,
5336,cloneB,2,4086,1.932175279,0.950442493,0.000702307,,,,,,,,
5337,cloneB,2,4090,18.04989433,12.17188454,0.00117016,,,,,,,,
5338,cloneB,2,4091,0.812169731,0.812169731,0.000596307,,,,,,,,
5339,cloneB,2,4094,4.517336369,4.517336369,0.001636716,,,,,,,,
5340,cloneB,2,4095,96.13957977,47.651474,0.004765613,,,,,,,,
5341,cloneB,2,4096,30.30408096,20.20684624,0.004374751,,,,,,,,
5342,cloneB,2,4098,24.90243149,4.270910263,0.003700081,,,,,,,,
5343,cloneB,2,4102,176.4234467,61.53388596,0.002748882,,,,,,,,
5344,cloneB,2,4103,28.69165802,22.75012589,0.005212601,,,,,,,,
5345,cloneB,2,4104,21.80950356,21.80950356,0.005289717,,,,,,,,
5346,cloneB,2,4107,3.876461506,3.876461506,0.002846154,,,,,,,,
5347,cloneB,2,4109,93.57767487,26.66214752,0.00542529,,,,,,,,
5348,cloneB,2,4111,18.40996933,18.40996933,0.013516864,,,,,,,,
5349,cloneB,2,4112,3.308897495,3.308897495,0.00242944,,,,,,,,
5350,cloneB,2,4114,449.2527771,65.04605103,0.004915951,,,,,,,,
5351,cloneB,2,4117,32.18999863,25.63612175,0.002913588,,,,,,,,
5352,cloneB,2,4118,9.640198708,9.640198708,0.001740422,,,,,,,,
5353,cloneB,2,4120,31.5436039,21.87870789,0.002225162,,,,,,,,
5354,cloneB,2,4121,84.48233032,71.9104538,0.00829857,,,,,,,,
5355,cloneB,2,4123,105.5264359,45.44878769,0.003083336,,,,,,,,
5356,cloneB,2,4124,0.601095438,0.601095438,0.000429968,,,,,,,,
5357,cloneB,2,4125,174.4641113,68.72173309,0.004427588,,,,,,,,
5358,cloneB,2,4128,13.54548168,13.54548168,0.001088865,,,,,,,,
5359,cloneB,2,4129,393.7863464,108.8239899,0.003879684,,,,,,,,
5360,cloneB,2,4131,75.90809631,4.904187679,0.00246391,,,,,,,,
5361,cloneB,2,4132,35.56694794,4.767313004,0.008630477,,,,,,,,
5362,cloneB,2,4133,51.28844833,16.07022858,0.002903458,,,,,,,,
5363,cloneB,2,4138,163.9021454,58.86999893,0.00458133,,,,,,,,
5364,cloneB,2,4139,2.937736273,2.937736273,0.001064012,,,,,,,,
5365,cloneB,2,4141,4.337364197,4.337364197,0.001047672,,,,,,,,
5366,cloneB,2,4143,19.56930542,19.46009827,0.008869267,,,,,,,,
5367,cloneB,2,4147,191.5693512,45.43854141,0.004635091,,,,,,,,
5368,cloneB,2,4149,31.28749657,24.63054276,0.007539089,,,,,,,,
5369,cloneB,2,4152,12.07653618,12.07653618,0.008860261,,,,,,,,
5370,cloneB,2,4153,29.48862648,9.319292068,0.003593161,,,,,,,,
5371,cloneB,2,4155,60.48754883,48.48254776,0.002824008,,,,,,,,
5372,cloneB,2,4156,22.93408775,18.23848152,0.005150842,,,,,,,,
5373,cloneB,2,4158,64.65701294,56.26530075,0.005149551,,,,,,,,
5374,cloneB,2,4159,82.41622925,80.57585144,0.005975833,,,,,,,,
5375,cloneB,2,4161,87.07312775,6.222536564,0.003734304,,,,,,,,
5376,cloneB,2,4162,399.3024597,261.8253784,0.00588963,,,,,,,,
5377,cloneB,2,4166,47.5641098,44.54463196,0.002792,,,,,,,,
5378,cloneB,2,4168,20.33525085,17.95301819,0.007407791,,,,,,,,
5379,cloneB,2,4169,2.853991508,2.853991508,0.002093904,,,,,,,,
5380,cloneB,2,4170,7.940605164,7.940605164,0.005825829,,,,,,,,
5381,cloneB,2,4171,2.887672424,2.887672424,0.002118615,,,,,,,,
5382,cloneB,2,4173,152.7442932,113.3007507,0.005646956,,,,,,,,
5383,cloneB,2,4174,41.49993134,20.71357346,0.001634537,,,,,,,,
5384,cloneB,2,4176,22.91636276,8.855719566,0.004181129,,,,,,,,
5385,cloneB,2,4179,3.281335354,3.281335354,0.002407436,,,,,,,,
5386,cloneB,2,4180,139.4700928,71.14579773,0.002326977,,,,,,,,
5387,cloneB,2,4181,8.789469719,8.789469719,0.00644862,,,,,,,,
5388,cloneB,2,4190,112.9256897,68.25068665,0.002933945,,,,,,,,
5389,cloneB,2,4191,1.91115427,1.91115427,0.001385899,,,,,,,,
5390,cloneB,2,4192,42.38504791,20.57230568,0.005873521,,,,,,,,
5391,cloneB,2,4194,25.52445793,24.47531128,0.003540372,,,,,,,,
5392,cloneB,2,4195,54.7784729,54.7784729,0.039723329,,,,,,,,
5393,cloneB,2,4196,7.749106884,7.749106884,0.005619367,,,,,,,,
5394,cloneB,2,4198,33.4838829,8.445131302,0.004622328,,,,,,,,
5395,cloneB,2,4199,18.96146774,14.92111778,0.003253601,,,,,,,,
5396,cloneB,2,4200,17.68400764,17.68400764,0.01282379,,,,,,,,
5397,cloneB,2,4203,365.9026184,128.1485138,0.003668125,,,,,,,,
5398,cloneB,2,4207,56.1549263,10.23227978,0.004686481,,,,,,,,
5399,cloneB,2,4208,47.24925613,24.77994537,0.004982838,,,,,,,,
5400,cloneB,2,4209,110.2445984,55.13268661,0.001974626,,,,,,,,
5401,cloneB,2,4210,365.2094727,37.54462814,0.003975393,,,,,,,,
5402,cloneB,2,4211,28.28687286,11.29592896,0.002203205,,,,,,,,
5403,cloneB,2,4212,107.3504181,49.26983261,0.003577571,,,,,,,,
5404,cloneB,2,4213,63.53636169,32.48309326,0.006342433,,,,,,,,
5405,cloneB,2,4215,15.94776344,15.94776344,0.003853047,,,,,,,,
5406,cloneB,2,4216,254.9142609,94.86901093,0.004065458,,,,,,,,
5407,cloneB,2,4217,36.99320221,18.34503937,0.004465656,,,,,,,,
5408,cloneB,2,4219,11.32917309,11.32917309,0.008215499,,,,,,,,
5409,cloneB,2,4220,9.246636391,9.246636391,0.00670532,,,,,,,,
5410,cloneB,2,4225,12.78197479,12.78197479,0.004631151,,,,,,,,
5411,cloneB,2,4226,4.416946888,4.416946888,0.001600343,,,,,,,,
5412,cloneB,2,4228,109.8557358,78.46807098,0.00995735,,,,,,,,
5413,cloneB,2,4229,104.1318512,79.33561707,0.002472474,,,,,,,,
5414,cloneB,2,4230,32.96224594,28.02972984,0.004573769,,,,,,,,
5415,cloneB,2,4231,3.386984587,3.386984587,0.002421004,,,,,,,,
5416,cloneB,2,4232,18.51894951,17.92392159,0.003834345,,,,,,,,
5417,cloneB,2,4234,2.250816345,2.250816345,0.001608875,,,,,,,,
5418,cloneB,2,4236,76.42313385,63.84338379,0.003147908,,,,,,,,
5419,cloneB,2,4237,187.2418365,19.31438828,0.004217698,,,,,,,,
5420,cloneB,2,4248,78.44316864,36.36182022,0.003482509,,,,,,,,
5421,cloneB,2,4249,36.82540131,23.31524086,0.002056972,,,,,,,,
5422,cloneB,2,4250,219.9933929,92.71064758,0.005555345,,,,,,,,
5423,cloneB,2,4252,53.76288605,53.76232529,0.013775007,,,,,,,,
5424,cloneB,2,4253,258.6223755,44.78671646,0.002997593,,,,,,,,
5425,cloneB,2,4258,44.94994736,10.88147831,0.00708957,,,,,,,,
5426,cloneB,2,4259,18.82804871,18.82804871,0.013458218,,,,,,,,
5427,cloneB,2,4263,168.5236816,78.75774384,0.004548911,,,,,,,,
5428,cloneB,2,4264,25.78807831,23.74552536,0.002369564,,,,,,,,
5429,cloneB,2,4265,48.30750656,35.65731049,0.004361234,,,,,,,,
5430,cloneB,2,4266,85.52268982,28.77581406,0.003176265,,,,,,,,
5431,cloneB,2,4267,19.02191544,13.17328835,0.002758633,,,,,,,,
5432,cloneB,2,4268,57.6736908,43.62510681,0.004037256,,,,,,,,
5433,cloneB,2,4270,158.1341248,49.972229,0.002055113,,,,,,,,
5434,cloneB,2,4271,43.99058914,23.72424698,0.00684102,,,,,,,,
5435,cloneB,2,4272,36.15366364,35.52725601,0.008659606,,,,,,,,
5436,cloneB,2,4273,15.64064693,4.982087135,0.005714452,,,,,,,,
5437,cloneB,2,4274,27.96130562,24.3920002,0.007401352,,,,,,,,
5438,cloneB,2,4276,226.969101,38.72686386,0.005143448,,,,,,,,
5439,cloneB,2,4277,8.341353416,6.73368454,0.003044421,,,,,,,,
5440,cloneB,2,4278,5.777012825,5.777012825,0.004244682,,,,,,,,
5441,cloneB,2,4279,29.10154533,11.26833057,0.004263627,,,,,,,,
5442,cloneB,2,4280,17.81146049,11.96073914,0.001250022,,,,,,,,
5443,cloneB,2,4281,16.0711956,11.84141254,0.002774834,,,,,,,,
5444,cloneB,2,4283,81.52509308,73.9019165,0.005705929,,,,,,,,
5445,cloneB,2,4284,11.0843935,11.00722313,0.001851406,,,,,,,,
5446,cloneB,2,4285,5.872713089,5.872713089,0.00071081,,,,,,,,
5447,cloneB,2,4286,506.3671875,343.1891479,0.005468614,,,,,,,,
5448,cloneB,2,4287,99.07236481,75.38758087,0.003555114,,,,,,,,
5449,cloneB,2,4288,5.693566799,5.693566799,0.00418337,,,,,,,,
5450,cloneB,2,4291,2.479373217,2.479373217,0.001821729,,,,,,,,
5451,cloneB,2,4292,128.7209625,35.16815567,0.004813699,,,,,,,,
5452,cloneB,2,4293,54.7937851,48.1318512,0.00488258,,,,,,,,
5453,cloneB,2,4297,22.36551094,22.2496109,0.008144686,,,,,,,,
5454,cloneB,2,4300,42.84009933,36.51596451,0.00548625,,,,,,,,
5455,cloneB,2,4303,380.1323853,64.40066528,0.00913089,,,,,,,,
5456,cloneB,2,4307,46.38173294,33.5177002,0.003756661,,,,,,,,
5457,cloneB,2,4308,27.99902916,27.99902916,0.020572396,,,,,,,,
5458,cloneB,2,4312,34.9619751,34.96105957,0.012743437,,,,,,,,
5459,cloneB,2,4316,361.0421448,235.6995544,0.003902251,,,,,,,,
5460,cloneB,2,4319,55.82204819,47.2978363,0.002732874,,,,,,,,
5461,cloneB,2,4320,19.5033474,16.42695999,0.001413224,,,,,,,,
5462,cloneB,2,4322,92.22766876,40.6541748,0.006629998,,,,,,,,
5463,cloneB,2,4323,101.6317902,6.579861164,0.001078019,,,,,,,,
5464,cloneB,2,4326,63.40082932,49.45888138,0.005184434,,,,,,,,
5465,cloneB,2,4328,120.3789063,51.65328979,0.006272833,,,,,,,,
5466,cloneB,2,4329,5.0678792,5.0678792,0.003667061,,,,,,,,
5467,cloneB,2,4331,387.8834534,98.24504089,0.004267512,,,,,,,,
5468,cloneB,2,4332,6.280601501,6.280601501,0.004544574,,,,,,,,
5469,cloneB,2,4333,74.92008209,45.01009369,0.003450404,,,,,,,,
5470,cloneB,2,4334,9.732144356,5.13405323,0.002420425,,,,,,,,
5471,cloneB,2,4335,4.901106834,0.841889858,0.000395768,,,,,,,,
5472,cloneB,2,4336,20.36063194,14.23209381,0.002962679,,,,,,,,
5473,cloneB,2,4338,18.44311905,12.36321354,0.003326626,,,,,,,,
5474,cloneB,2,4339,17.13273048,5.347482681,0.002944331,,,,,,,,
5475,cloneB,2,4340,8.937146187,2.969471693,0.001438651,,,,,,,,
5476,cloneB,2,4341,17.51351166,8.394345284,0.003162455,,,,,,,,
5477,cloneB,2,4343,0.786313176,0.786313176,0.00028305,,,,,,,,
5478,cloneB,2,4344,77.44437408,74.45418549,0.004820927,,,,,,,,
5479,cloneB,2,4346,366.0518188,118.7270203,0.014580655,,,,,,,,
5480,cloneB,2,4348,251.7965546,97.27817535,0.004751657,,,,,,,,
5481,cloneB,2,4354,45.68091965,27.45425987,0.00495821,,,,,,,,
5482,cloneB,2,4356,64.89012146,25.55174255,0.011697015,,,,,,,,
5483,cloneB,2,4357,32.44184494,32.44184494,0.023474563,,,,,,,,
5484,cloneB,2,4358,6.769424915,6.446097374,0.002436952,,,,,,,,
5485,cloneB,2,4361,13.08888721,13.08888721,0.009375994,,,,,,,,
5486,cloneB,2,4363,351.828125,80.31203461,0.004526225,,,,,,,,
5487,cloneB,2,4365,3.13322711,3.13322711,0.002244432,,,,,,,,
5488,cloneB,2,4366,12.32677937,12.32677937,0.008830071,,,,,,,,
5489,cloneB,2,4367,37.61808395,20.31143761,0.003409953,,,,,,,,
5490,cloneB,2,4368,42.2401619,17.90641212,0.005598328,,,,,,,,
5491,cloneB,2,4369,15.51690578,15.51690578,0.005624105,,,,,,,,
5492,cloneB,2,4370,18.23457718,9.580836296,0.001535501,,,,,,,,
5493,cloneB,2,4371,214.7389374,128.4297485,0.004410413,,,,,,,,
5494,cloneB,2,4373,101.9928818,54.87301254,0.012308621,,,,,,,,
5495,cloneB,2,4381,27.55670738,20.02348709,0.003186746,,,,,,,,
5496,cloneB,2,4385,41.67498016,41.04324722,0.002913953,,,,,,,,
5497,cloneB,2,4388,61.84695435,51.64535904,0.014077085,,,,,,,,
5498,cloneB,2,4389,204.1862335,88.94195557,0.00423737,,,,,,,,
5499,cloneB,2,4392,28.48690605,22.33251953,0.001410714,,,,,,,,
5500,cloneB,2,4395,52.63518524,18.53108406,0.003991532,,,,,,,,
5501,cloneB,2,4396,268.6352539,149.2482758,0.004988305,,,,,,,,
5502,cloneB,2,4397,4.746680737,4.746680737,0.003482524,,,,,,,,
5503,cloneB,2,4399,25.15988541,22.30302429,0.002459735,,,,,,,,
5504,cloneB,2,4402,0.510367393,0.510367393,0.000184782,,,,,,,,
5505,cloneB,2,4406,201.3921204,113.017601,0.002076494,,,,,,,,
5506,cloneB,2,4407,285.2128906,67.47338867,0.002994194,,,,,,,,
5507,cloneB,2,4408,184.5344391,79.11161804,0.004789102,,,,,,,,
5508,cloneB,2,4409,11.41695118,3.159325123,0.001492259,,,,,,,,
5509,cloneB,2,4415,19.07247162,18.65179253,0.006924587,,,,,,,,
5510,cloneB,2,4416,10.29295826,10.29295826,0.007551693,,,,,,,,
5511,cloneB,2,4420,211.8499451,132.5644684,0.00472863,,,,,,,,
5512,cloneB,2,4421,7.177716255,3.708942413,0.001474073,,,,,,,,
5513,cloneB,2,4423,1.817091227,1.817091227,0.00129885,,,,,,,,
5514,cloneB,2,4425,71.2351532,48.0485611,0.005106339,,,,,,,,
5515,cloneB,2,4426,2.429054976,2.429054976,0.000880092,,,,,,,,
5516,cloneB,2,4429,2.924858093,2.924858093,0.002090678,,,,,,,,
5517,cloneB,2,4430,9.406715393,9.406715393,0.006723885,,,,,,,,
5518,cloneB,2,4432,56.95978546,31.99376678,0.003073548,,,,,,,,
5519,cloneB,2,4433,119.9248352,104.3855743,0.004519332,,,,,,,,
5520,cloneB,2,4434,207.0361633,129.5464783,0.005545039,,,,,,,,
5521,cloneB,2,4437,0.700017333,0.700017333,0.00050037,,,,,,,,
5522,cloneB,2,4439,16.71885872,6.040531158,0.003773315,,,,,,,,
5523,cloneB,2,4440,196.4963379,78.98997498,0.005980318,,,,,,,,
5524,cloneB,2,4441,31.62352371,31.62352371,0.022604376,,,,,,,,
5525,cloneB,2,4442,39.98855591,12.01182938,0.007004703,,,,,,,,
5526,cloneB,2,4443,335.992157,93.81840515,0.003840922,,,,,,,,
5527,cloneB,2,4444,12.79707718,12.79707718,0.004636622,,,,,,,,
5528,cloneB,2,4445,13.18764305,13.18764305,0.004778131,,,,,,,,
5529,cloneB,2,4446,8.326001167,8.326001167,0.003016667,,,,,,,,
5530,cloneB,2,4448,0.59120214,0.59120214,0.000214204,,,,,,,,
5531,cloneB,2,4449,60.9393692,21.14625549,0.006381152,,,,,,,,
5532,cloneB,2,4451,48.51031113,26.45223236,0.004052087,,,,,,,,
5533,cloneB,2,4454,20.32525444,14.55920887,0.006620797,,,,,,,,
5534,cloneB,2,4456,100.9835129,50.42647552,0.002807054,,,,,,,,
5535,cloneB,2,4462,3.29120183,3.29120183,0.002418223,,,,,,,,
5536,cloneB,2,4464,24.47613716,24.47613716,0.005913539,,,,,,,,
5537,cloneB,2,4465,260.1262207,47.19135666,0.005949203,,,,,,,,
5538,cloneB,2,4473,44.664711,34.70066452,0.003671909,,,,,,,,
5539,cloneB,2,4476,9.807396889,9.807396889,0.007206022,,,,,,,,
5540,cloneB,2,4477,89.20812988,38.99879456,0.003190834,,,,,,,,
5541,cloneB,2,4479,140.3169556,60.92334747,0.004314667,,,,,,,,
5542,cloneB,2,4480,3.195343494,3.195343494,0.002347791,,,,,,,,
5543,cloneB,2,4483,32.13946915,32.10523605,0.011749302,,,,,,,,
5544,cloneB,2,4484,10.87260246,10.0989542,0.001546258,,,,,,,,
5545,cloneB,2,4486,33.663414,30.44375229,0.005957663,,,,,,,,
5546,cloneB,2,4487,129.4934387,73.96144867,0.003460094,,,,,,,,
5547,cloneB,2,4488,36.71730804,32.16756821,0.001927307,,,,,,,,
5548,cloneB,2,4490,3.55642724,3.55642724,0.001297493,,,,,,,,
5549,cloneB,2,4493,82.71016693,66.11296082,0.003238176,,,,,,,,
5550,cloneB,2,4498,64.74250793,60.49289322,0.01084953,,,,,,,,
5551,cloneB,2,4500,50.8163681,50.6755867,0.007202301,,,,,,,,
5552,cloneB,2,4501,5.870352745,5.870352745,0.004253879,,,,,,,,
5553,cloneB,2,4502,11.78557396,11.78557396,0.008540271,,,,,,,,
5554,cloneB,2,4504,13.6510067,13.6510067,0.009892033,,,,,,,,
5555,cloneB,2,4505,172.9840088,145.2171936,0.004133924,,,,,,,,
5556,cloneB,2,4506,253.0079193,140.5182343,0.003837106,,,,,,,,
5557,cloneB,2,4509,5.980396748,5.980396748,0.004333621,,,,,,,,
5558,cloneB,2,4510,123.0743408,65.53226471,0.002605718,,,,,,,,
5559,cloneB,2,4511,13.09333801,11.4415884,0.007555484,,,,,,,,
5560,cloneB,2,4512,319.5113525,188.8674469,0.003582675,,,,,,,,
5561,cloneB,2,4513,47.28913498,3.822113037,0.004379888,,,,,,,,
5562,cloneB,2,4514,5.763799667,5.763799667,0.001040773,,,,,,,,
5563,cloneB,2,4516,13.31234932,4.86113739,0.002120853,,,,,,,,
5564,cloneB,2,4519,38.01276779,23.74954987,0.002961222,,,,,,,,
5565,cloneB,2,4520,57.81777954,49.91575241,0.004259146,,,,,,,,
5566,cloneB,2,4522,23.62425804,23.62425804,0.017119028,,,,,,,,
5567,cloneB,2,4524,30.83067131,11.389884,0.002022521,,,,,,,,
5568,cloneB,2,4525,14.68995476,14.68995476,0.005287961,,,,,,,,
5569,cloneB,2,4526,127.5339584,35.83758926,0.004224575,,,,,,,,
5570,cloneB,2,4527,26.55849838,26.55849838,0.019245289,,,,,,,,
5571,cloneB,2,4528,26.43296814,20.06718445,0.00568664,,,,,,,,
5572,cloneB,2,4531,85.08555603,60.91035461,0.007258293,,,,,,,,
5573,cloneB,2,4534,118.9043961,34.87563324,0.002972792,,,,,,,,
5574,cloneB,2,4537,610.8850098,42.213871,0.008424334,,,,,,,,
5575,cloneB,2,4538,3.009132147,3.009132147,0.001090265,,,,,,,,
5576,cloneB,2,4540,278.8198547,196.6168671,0.00419807,,,,,,,,
5577,cloneB,2,4542,206.5343933,26.6335144,0.00318938,,,,,,,,
5578,cloneB,2,4543,2.853023529,2.853023529,0.002040789,,,,,,,,
5579,cloneB,2,4544,26.53128433,23.89703178,0.003836675,,,,,,,,
5580,cloneB,2,4545,47.46060181,41.24249268,0.00227905,,,,,,,,
5581,cloneB,2,4547,12.45511818,12.45511818,0.002256362,,,,,,,,
5582,cloneB,2,4548,8.055333138,8.055333138,0.005762041,,,,,,,,
5583,cloneB,2,4550,115.0153275,9.582674026,0.003596947,,,,,,,,
5584,cloneB,2,4551,1.900864005,1.900864005,0.001359702,,,,,,,,
5585,cloneB,2,4553,1.563257098,1.563257098,0.000375964,,,,,,,,
5586,cloneB,2,4557,12.83369732,12.45153427,0.002148192,,,,,,,,
5587,cloneB,2,4559,14.75991535,6.86411047,0.003241195,,,,,,,,
5588,cloneB,2,4561,15.15329266,11.36624908,0.002453333,,,,,,,,
5589,cloneB,2,4563,218.3141479,137.1459045,0.005489823,,,,,,,,
5590,cloneB,2,4567,4.86238575,4.86238575,0.001761734,,,,,,,,
5591,cloneB,2,4568,109.4786835,75.30602264,0.002947907,,,,,,,,
5592,cloneB,2,4569,19.6911087,19.6911087,0.00356723,,,,,,,,
5593,cloneB,2,4571,9.398963928,9.326997757,0.002608775,,,,,,,,
5594,cloneB,2,4574,11.11855221,10.58184528,0.00262323,,,,,,,,
5595,cloneB,2,4579,10.53084469,10.43967724,0.003838885,,,,,,,,
5596,cloneB,2,4580,4.854123592,3.224500895,0.000997899,,,,,,,,
5597,cloneB,2,4581,54.48494339,53.03536987,0.009907322,,,,,,,,
5598,cloneB,2,4584,94.78276825,23.71714211,0.003016414,,,,,,,,
5599,cloneB,2,4590,4.477363586,1.796808481,0.001625556,,,,,,,,
5600,cloneB,2,4591,15.67405128,15.67405128,0.011508114,,,,,,,,
5601,cloneB,2,4593,3.056409121,3.056409121,0.002244059,,,,,,,,
5602,cloneB,2,4594,20.50829315,11.38255119,0.003904309,,,,,,,,
5603,cloneB,2,4596,68.35620117,36.04721832,0.008261928,,,,,,,,
5604,cloneB,2,4598,236.10112,53.77083588,0.003862362,,,,,,,,
5605,cloneB,2,4600,26.66498184,20.19749451,0.005088184,,,,,,,,
5606,cloneB,2,4601,180.0065002,112.7343063,0.003235276,,,,,,,,
5607,cloneB,2,4605,57.37633896,56.59569931,0.004152265,,,,,,,,
5608,cloneB,2,4607,18.2888279,9.802050591,0.004414812,,,,,,,,
5609,cloneB,2,4608,8.355975151,8.355975151,0.003027527,,,,,,,,
5610,cloneB,2,4611,21.89164543,21.87539864,0.005099572,,,,,,,,
5611,cloneB,2,4613,6.847276211,5.987206459,0.001174236,,,,,,,,
5612,cloneB,2,4614,2.254339218,2.254339218,0.001612546,,,,,,,,
5613,cloneB,2,4616,125.7239227,19.46344185,0.003385179,,,,,,,,
5614,cloneB,2,4619,85.56343079,59.92913818,0.006662152,,,,,,,,
5615,cloneB,2,4623,7.190394878,7.174222946,0.002619745,,,,,,,,
5616,cloneB,2,4627,170.6406403,64.05228424,0.008944526,,,,,,,,
5617,cloneB,2,4628,20.64338493,13.94987011,0.00250328,,,,,,,,
5618,cloneB,2,4632,24.01376915,22.36633492,0.003587988,,,,,,,,
5619,cloneB,2,4633,6.349682331,1.480537176,0.000406819,,,,,,,,
5620,cloneB,2,4634,52.50418091,10.7382946,0.008240872,,,,,,,,
5621,cloneB,2,4636,1.829543591,0.638518512,0.000666241,,,,,,,,
5622,cloneB,2,4637,312.3049316,55.54413605,0.008185019,,,,,,,,
5623,cloneB,2,4641,101.5579529,7.011271954,0.007906061,,,,,,,,
5624,cloneB,2,4645,1.617504716,1.617504716,0.000390607,,,,,,,,
5625,cloneB,2,4646,374.733551,13.34372139,0.004457064,,,,,,,,
5626,cloneB,2,4647,8.555011749,8.555011749,0.00154954,,,,,,,,
5627,cloneB,2,4651,11.45216656,11.45216656,0.008298671,,,,,,,,
5628,cloneB,2,4654,5.410741806,5.410741806,0.003920828,,,,,,,,
5629,cloneB,2,4655,66.53405762,6.625741959,0.003113046,,,,,,,,
5630,cloneB,2,4657,7.124544621,2.122201204,0.000910993,,,,,,,,
5631,cloneB,2,4664,53.61974716,34.02330017,0.005409381,,,,,,,,
5632,cloneB,2,4668,16.15753746,16.15192986,0.005863547,,,,,,,,
5633,cloneB,2,4670,0.731346071,0.731346071,0.000523137,,,,,,,,
5634,cloneB,2,4671,121.2290192,102.0364304,0.002611684,,,,,,,,
5635,cloneB,2,4672,10.89434814,10.89434814,0.003945798,,,,,,,,
5636,cloneB,2,4673,8.577112198,8.577112198,0.006135274,,,,,,,,
5637,cloneB,2,4674,15.15661049,10.94738483,0.002546756,,,,,,,,
5638,cloneB,2,4677,14.70275784,14.70275784,0.005325157,,,,,,,,
5639,cloneB,2,4679,7.422308445,5.929336071,0.002361581,,,,,,,,
5640,cloneB,2,4681,80.5517807,29.63519669,0.003375807,,,,,,,,
5641,cloneB,2,4683,25.30373764,17.45181847,0.002658443,,,,,,,,
5642,cloneB,2,4684,10.48614788,9.704381943,0.003794393,,,,,,,,
5643,cloneB,2,4687,46.29102707,1.18367517,0.004701486,,,,,,,,
5644,cloneB,2,4688,4.06052351,4.06052351,0.002904523,,,,,,,,
5645,cloneB,2,4692,138.3231354,56.41503525,0.004320955,,,,,,,,
5646,cloneB,2,4695,43.42221451,21.65051079,0.00508093,,,,,,,,
5647,cloneB,2,4697,149.6884613,38.53978729,0.006521295,,,,,,,,
